State,Year,Candidate,Constituency,Party,Criminal_Case,Education,Total_Assets,Liabilities
Punjab,2022,Jasvir Singh,HOSHIARPUR,IND,6,Illiterate,1060400.0,"Rs 50,000"
Punjab,2022,Jasvir Singh Garhi,PHAGWARA (SC),BSP,0,Post Graduate,10731495.0,"Rs 2,45,177"
Punjab,2022,Jasvir Singh Jassi,LUDHIANA SOUTH,IND,0,12th Pass,729986.0,Rs 0
Punjab,2022,Jasvir Singh Raja Gill,URMAR,AAP,2,12th Pass,22219678.0,"Rs 7,92,731"
Punjab,2022,Jaswant Singh,LUDHIANA EAST,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1,5th Pass,8910000.0,"Rs 4,50,000"
Punjab,2022,Jaswant Singh,BATHINDA URBAN,IND,0,10th Pass,6296084.0,Rs 0
Punjab,2022,Jaswant Singh,GARHSHANKAR,IND,1,12th Pass,1800000.0,"Rs 11,00,000"
Punjab,2022,Jaswant Singh Sohal,KHADUR SAHIB,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,12th Pass,8428628.0,"Rs 25,00,000"
Punjab,2022,Jaswinder Singh,SARDULGARH,IND,1,Post Graduate,137107.0,"Rs 88,120"
Punjab,2022,Jaswinder Singh,DHURI,Lok Insaaf Party,0,Others,4187000.0,"Rs 20,00,000"
Punjab,2022,Jaswinder Singh,GILL (SC),Bahujan Mukti Party,0,10th Pass,30000.0,Rs 0
Punjab,2022,Jaswinder Singh,LAMBI,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,10th Pass,839300.0,Rs 0
Punjab,2022,Jaswinder Singh,ATTARI (SC),AAP,0,Post Graduate,21234159.0,"Rs 4,83,914"
Punjab,2022,Jaswinder Singh Dhiman S/O Amarjit Singh,SUNAM,INC,0,Graduate,44822181.0,"Rs 15,76,000"
Punjab,2022,Jaswinder Singh Jassi,KHARAR,IND,0,Post Graduate,8531368.0,"Rs 79,71,225"
Punjab,2022,Jaswinder Singh Sangha,JALANDHAR CANTT,IND,0,Graduate,108320903.0,"Rs 2,50,64,825"
Punjab,2022,Jathedar Hira Singh Gabria,LUDHIANA SOUTH,SAD,3,12th Pass,37195047.0,"Rs 65,41,256"
Punjab,2022,Jatinder,SANOUR,IND,0,Post Graduate,165000.0,Rs 0
Punjab,2022,Jatinder Kumar Sharma,JALANDHAR CENTRAL,SP,3,12th Pass,3858076.0,"Rs 2,50,000"
Punjab,2022,Jatinder Singh,LUDHIANA EAST,Peoples Party of India (Democratic),0,Graduate Professional,333700.0,Rs 0
Punjab,2022,Jatinder Singh Thind,GURU HAR SAHAI,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1,Graduate,6248332.0,"Rs 10,50,000"
Punjab,2022,Jatinderbir Singh,QADIAN,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,10th Pass,12003500.0,"Rs 13,95,000"
Punjab,2022,Jatinderpal Singh,LUDHIANA CENTRAL,IND,0,Graduate,8078000.0,"Rs 6,75,000"
Punjab,2022,Jeeta Ram,BATHINDA RURAL (SC),IND,0,Illiterate,10000.0,Rs 0
Punjab,2022,Jeetmohinder Singh Sidhu,TALWANDI SABO,SAD,2,Graduate Professional,278874574.0,"Rs 1,68,32,489"
Punjab,2022,Jeevan Jyot Kaur,AMRITSAR EAST,AAP,1,Graduate Professional,42767365.0,"Rs 41,80,346"
Punjab,2022,Jeevan Kumar,KARTARPUR (SC),IND,0,Illiterate,932500.0,Rs 0
Punjab,2022,Jit Lal Bhatti,ADAMPUR (SC),AAP,0,Graduate Professional,3309053.0,"Rs 5,93,816"
Punjab,2022,Jiwan Singh Sangowal,GILL (SC),AAP,0,10th Pass,9597285.0,Rs 0
Punjab,2022,Joginder,FIROZPUR RURAL (SC),IND,0,5th Pass,4500.0,Rs 0
Punjab,2022,Joginder Pal,BHOA (SC),INC,0,10th Pass,179938160.0,"Rs 20,96,425"
Punjab,2022,Joginder Singh,BHOLATH,IND,1,Illiterate,272700.0,"Rs 85,000"
Punjab,2022,Joginder Singh Jindu,FIROZPUR RURAL (SC),SAD,3,8th Pass,18005642.0,"Rs 54,43,208"
Punjab,2022,Joginder Singh Mann,PHAGWARA (SC),AAP,0,Graduate,17925610.0,"Rs 16,22,455"
Punjab,2022,Jugraj Singh,AMRITSAR WEST (SC),IND,0,5th Pass,2011085.0,"Rs 5,00,000"
Punjab,2022,Jugraj Singh,FIROZPUR CITY,IND,0,10th Pass,345211.0,Rs 0
Punjab,2022,Jyoti Tiwari,PATIALA,IND,0,Post Graduate,0.0,Rs 0
Punjab,2022,K D Bhandari,JALANDHAR NORTH,BJP,1,Graduate,36936502.0,Rs 0
Punjab,2022,Kabir Dass,NABHA (SC),SAD,0,12th Pass,167980489.0,"Rs 1,11,63,287"
Punjab,2022,Kala Singh,MUKTSAR,IND,0,Literate,44700.0,Rs 0
Punjab,2022,Kamal Deep Singh Saini,KHARAR,BJP,1,Graduate,99950804.0,"Rs 1,07,75,000"
Punjab,2022,Kamaljeet Chawla,DINA NAGAR (SC),BSP,0,10th Pass,19659104.0,"Rs 8,90,939"
Punjab,2022,Kamaljeet Kaur,TALWANDI SABO,IND,0,Post Graduate,7095108.0,"Rs 20,00,000"
Punjab,2022,Kamaljeet Singh,AMARGARH,Peoples Party of India (Democratic),0,Graduate,366059.0,Rs 0
Punjab,2022,Kamaljit Kaur,SAMRALA,IND,0,5th Pass,4250000.0,Rs 0
Punjab,2022,Kamaljit Singh,ZIRA,IND,0,5th Pass,531545.0,Rs 0
Punjab,2022,Kamaljit Singh Karwal,ATAM NAGAR,INC,1,12th Pass,26205827.0,Rs 0
Punjab,2022,Kamil Amar Singh,RAIKOT (SC),INC,0,Post Graduate,18863030.0,Rs 0
Punjab,2022,Kanwal Nain Singh Kang,DAKHA,AAP,0,Doctorate,115153398.0,Rs 0
Punjab,2022,Kanwar Narinder Singh,JAGRAON (SC),BJP,1,Graduate,43492650.0,"Rs 36,236"
Punjab,2022,Kanwar Pal Singh,ANANDPUR SAHIB,INC,0,Graduate Professional,113770286.0,"Rs 4,73,16,726"
Punjab,2022,Kanwar Vishwadeep Singh Salaria,SUJANPUR,IND,0,Graduate,55267000.0,Rs 0
Punjab,2022,Kanwarjit Singh,MUKTSAR,SAD,4,12th Pass,36948077.0,"Rs 31,93,723"
Punjab,2022,Kanwarveer Singh Tohra,AMLOH,BJP,0,Post Graduate,9495913.0,Rs 0
Punjab,2022,Kapil Dev Sharma,KHARAR,IND,2,Graduate,2350000.0,"Rs 1,44,202"
Punjab,2022,Karam Chand,JALANDHAR WEST (SC),IND,0,5th Pass,1042000.0,Rs 0
Punjab,2022,Karam Singh,BHOA (SC),IND,0,5th Pass,8069275.0,"Rs 1,65,000"
Punjab,2022,Karambir Singh,DASUYA,AAP,1,Graduate Professional,18247046.0,"Rs 98,87,249"
Punjab,2022,Karamjit Singh,BARNALA,Lok Insaaf Party,0,8th Pass,8250000.0,"Rs 6,50,000"
Punjab,2022,Karamjit Singh,MUKERIAN,IND,0,12th Pass,5053000.0,"Rs 10,00,000"
Punjab,2022,Karamjit Singh,JALALABAD,SP,0,12th Pass,8200000.0,Rs 0
Punjab,2022,Karamjit Singh,DAKHA,Peoples Party of India (Democratic),0,8th Pass,651700.0,Rs 0
Punjab,2022,Karamjit Singh Bablu Josh,SHAM CHAURASI (SC),IND,1,10th Pass,65815970.0,"Rs 89,70,000"
Punjab,2022,Karan Kaur,MUKTSAR,INC,0,Graduate,1554162025.0,Rs 0
Punjab,2022,Karandeep Singh,GURDASPUR,IND,0,12th Pass,27183492.0,"Rs 39,00,000"
Punjab,2022,Karanjit Singh,AJNALA,IND,0,8th Pass,725000.0,Rs 0
Punjab,2022,Karnail Singh,SUNAM,Bahujan Mukti Party,0,5th Pass,378500.0,Rs 0
Punjab,2022,Kartar Singh,PATHANKOT,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,10th Pass,3359506.0,Rs 0
Punjab,2022,Kashmir Singh,NABHA (SC),CPI,0,Others,2390000.0,"Rs 1,50,000"
Punjab,2022,Kashmir Singh,FAZILKA,IND,0,5th Pass,5996000.0,"Rs 30,000"
Punjab,2022,Kashmir Singh,SHAHKOT,IND,0,10th Pass,147000.0,Rs 0
Punjab,2022,Khushbaz Singh Jattana,TALWANDI SABO,INC,2,Graduate Professional,16524007.0,"Rs 2,97,46,006"
Punjab,2022,Khushi Ram,PHAGWARA (SC),IND,0,Graduate Professional,23783406.0,"Rs 2,69,504"
Punjab,2022,Krishan Kumar,PATIALA RURAL,IND,4,12th Pass,17000.0,"Rs 6,68,000"
Punjab,2022,Krishan Kumar Alias Krishan Singh,MUKTSAR,IND,0,10th Pass,7000.0,Rs 0
Punjab,2022,Krishan Lal,BANGA (SC),Aazad Samaj Party (Kanshi Ram),0,8th Pass,109000.0,Rs 0
Punjab,2022,Krishan Singh,BHADAUR (SC),IND,1,12th Pass,2381000.0,Rs 0
Punjab,2022,Krishan Singh Chouhan,BUDHLADA (SC),CPI,1,8th Pass,1010398.0,Rs 0
Punjab,2022,Kudratpal Singh,AMRITSAR SOUTH,IND,0,12th Pass,15000.0,Rs 0
Punjab,2022,Kulbir Singh,ZIRA,IND,0,12th Pass,5106606.0,"Rs 4,40,000"
Punjab,2022,Kulbir Singh Bisht,KHARAR,IND,1,12th Pass,7620966.0,"Rs 95,000"
Punjab,2022,Kulbir Singh Matta,KOTKAPURA,IND,0,Graduate,31692327.0,Rs 0
Punjab,2022,Kulbir Singh Zira,ZIRA,INC,0,12th Pass,16642660.0,"Rs 47,36,686"
Punjab,2022,Kuldeep Kumar,ABOHAR,AAP,0,Graduate Professional,685954.0,Rs 0
Punjab,2022,Kuldeep Singh,GURU HAR SAHAI,IND,0,10th Pass,43000.0,Rs 0
Punjab,2022,Kuldeep Singh,GIDDERBAHA,Bahujan Mukti Party,0,Graduate,58000.0,Rs 0
Punjab,2022,Kuldeep Singh,JAGRAON (SC),IND,0,10th Pass,1812000.0,Rs 0
Punjab,2022,Kuldeep Singh Dhaliwal,AJNALA,AAP,1,10th Pass,16316898.0,"Rs 36,55,790"
Punjab,2022,Kuldeep Singh Noor,PHAGWARA (SC),Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,12th Pass,581000.0,Rs 0
Punjab,2022,Kuldeep Singh Vaid (Bulara),GILL (SC),INC,0,Graduate Professional,245610016.0,"Rs 6,25,63,991"
Punjab,2022,Kuldip Singh,URMAR,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1,10th Pass,3669000.0,Rs 0
Punjab,2022,Kuldip Singh,NAWAN SHAHR,IND,0,10th Pass,24870680.0,"Rs 58,93,303"
Punjab,2022,Kuldip Singh,AMRITSAR SOUTH,IND,0,Graduate,782000.0,Rs 0
Punjab,2022,Kuldip Singh Lubana,JALANDHAR NORTH,BSP,1,8th Pass,25118615.0,"Rs 28,81,643"
Punjab,2022,Kuljit Singh,BANGA (SC),AAP,0,10th Pass,2547522.0,Rs 0
Punjab,2022,Kuljit Singh Nagra,FATEHGARH SAHIB,INC,0,Graduate Professional,76491545.0,"Rs 22,50,000"
Punjab,2022,Kuljit Singh Randhawa,DERA BASSI,AAP,1,Graduate,73943109.0,"Rs 41,04,673"
Punjab,2022,Kultar Singh Sandhwan,KOTKAPURA,AAP,4,Graduate Professional,4412528.0,Rs 0
Punjab,2022,Kulwant Singh,S.A.S. NAGAR,AAP,0,10th Pass,2385313439.0,"Rs 13,83,02,082"
Punjab,2022,Kulwant Singh,FATEHGARH CHURIAN,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,10th Pass,7360000.0,Rs 0
Punjab,2022,Kulwant Singh,DINA NAGAR (SC),IND,0,10th Pass,10405165.0,Rs 0
Punjab,2022,Kulwant Singh Bazigar,SHUTRANA (SC),AAP,0,10th Pass,1860337.0,Rs 0
Punjab,2022,Kulwant Singh Jossan,KAPURTHALA,IND,0,8th Pass,12048615.0,"Rs 12,44,038"
Punjab,2022,Kulwant Singh Keetu,BARNALA,SAD,0,10th Pass,29179928.0,Rs 0
Punjab,2022,Kulwant Singh Kotla Gujran,MAJITHA,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1,8th Pass,6705000.0,Rs 0
Punjab,2022,Kulwant Singh Pandori,MEHAL KALAN (SC),AAP,2,Graduate,1702406.0,"Rs 5,00,000"
Punjab,2022,Kulwant Singh Sidhu,ATAM NAGAR,AAP,0,Graduate Professional,172730111.0,"Rs 40,56,848"
Punjab,2022,Kulwinder Singh,KOTKAPURA,Lok Insaaf Party,0,Graduate,5500000.0,"Rs 2,47,000"
Punjab,2022,Kulwinder Singh,ATTARI (SC),IND,0,12th Pass,1860854.0,Rs 0
Punjab,2022,Kulwinder Singh,SARDULGARH,CPI(M),1,Post Graduate,3669851.0,"Rs 4,58,581"
Punjab,2022,Kumar Amit Advocate,AMRITSAR WEST (SC),BJP,0,Graduate Professional,10700000.0,"Rs 13,00,000"
Punjab,2022,Kunwar Vijay Pratap Singh,AMRITSAR NORTH,AAP,0,Doctorate,21156656.0,"Rs 12,87,067"
Punjab,2022,Kushaldeep Singh Dhillon (Kikki Dhillon),FARIDKOT,INC,0,Graduate,170541377.0,"Rs 3,41,04,456"
Punjab,2022,Labh Singh,SAMRALA,IND,0,Not Given,6250000.0,"Rs 3,00,000"
Punjab,2022,Labh Singh Ugoke,BHADAUR (SC),AAP,0,12th Pass,365490.0,Rs 0
Punjab,2022,Lachhman Singh,AMARGARH,IND,0,5th Pass,1551000.0,Rs 0
Punjab,2022,Lakhbir Singh,FATEHGARH CHURIAN,SAD,2,10th Pass,102603296.0,"Rs 8,00,000"
Punjab,2022,Lakhbir Singh,RAJA SANSI,IND,0,Illiterate,10000.0,Rs 0
Punjab,2022,Lakhbir Singh,DASUYA,IND,0,Graduate,7650000.0,"Rs 9,30,000"
Punjab,2022,Lakhbir Singh Rai,FATEHGARH SAHIB,AAP,0,Graduate Professional,124382094.0,"Rs 79,60,000"
Punjab,2022,Lakhvir Singh,KHARAR,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1,10th Pass,8723227.0,"Rs 2,57,000"
Punjab,2022,Lakhvir Singh,AMLOH,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1,8th Pass,18235500.0,"Rs 2,00,000"
Punjab,2022,Lakhvir Singh,RAMPURA PHUL,IND,1,5th Pass,24425455.0,"Rs 1,28,39,595"
Punjab,2022,Lakhvir Singh,BASSI PATHANA (SC),SP,0,Others,2574650.0,Rs 0
Punjab,2022,Lakhvir Singh,PAYAL (SC),INC,0,Post Graduate,20176306.0,Rs 0
Punjab,2022,Lakhvir Singh,CHAMKAUR SAHIB (SC),Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,10th Pass,866000.0,"Rs 1,80,000"
Punjab,2022,Lakhvir Singh Lakha,PAYAL (SC),Peoples Party of India (Democratic),0,8th Pass,25000.0,"Rs 1,28,361"
Punjab,2022,Lakhwinder Singh,URMAR,BSP,1,10th Pass,120657339.0,"Rs 1,42,56,517"
Punjab,2022,Lakhwinder Singh,FIROZPUR CITY,IND,0,12th Pass,9944241.0,"Rs 34,20,724"
Punjab,2022,Lakhwinder Singh,ATTARI (SC),Bahujan Mukti Party,0,10th Pass,2111000.0,Rs 0
Punjab,2022,Lal Chand,BHOA (SC),AAP,1,10th Pass,619225.0,Rs 0
Punjab,2022,Lal Singh,DIRBA (SC),IND,0,10th Pass,3645000.0,Rs 0
Punjab,2022,Lalit Mohan,NAWAN SHAHR,AAP,0,Graduate,7845103.0,"Rs 22,70,000"
Punjab,2022,Laljit Singh Bhullar,PATTI,AAP,3,12th Pass,65290500.0,"Rs 63,78,000"
Punjab,2022,Lavinder Gill,MOGA,IND,0,Graduate,317315111.0,Rs 0
Punjab,2022,Love Kumar,AMRITSAR SOUTH,IND,0,Graduate,777000.0,Rs 0
Punjab,2022,Lovepreet Singh,SAMANA,IND,0,12th Pass,610000.0,Rs 0
Punjab,2022,Madan Lal,GHANAUR,INC,0,8th Pass,82700969.0,"Rs 94,94,672"
Punjab,2022,Madan Lal Bagga,LUDHIANA NORTH,AAP,0,8th Pass,31357875.0,"Rs 46,66,522"
Punjab,2022,Mahesh Kumar,AMRITSAR NORTH,Peoples Party of India (Democratic),0,12th Pass,355560.0,Rs 0
Punjab,2022,Maheshinder Singh Grewal,LUDHIANA WEST,SAD,4,Graduate Professional,37652788.0,Rs 0
Punjab,2022,Major Singh,GURU HAR SAHAI,IND,0,10th Pass,2400000.0,"Rs 7,00,000"
Punjab,2022,Major Singh,SAHNEWAL,IND,0,8th Pass,745358.0,Rs 0
Punjab,2022,Makhan Singh,PATIALA,IND,0,10th Pass,6300000.0,"Rs 3,00,000"
Punjab,2022,Makhan Singh,BANGA (SC),Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,Illiterate,75000.0,Rs 0
Punjab,2022,Malkeet Singh,GURU HAR SAHAI,IND,0,Graduate,350000.0,Rs 0
Punjab,2022,Malkiat Singh Gill,TARN TARAN,IND,0,12th Pass,8530000.0,"Rs 39,50,000"
Punjab,2022,Malkit Singh,PAYAL (SC),IND,0,Post Graduate,9148332.0,"Rs 35,00,000"
Punjab,2022,Malvika Sood,MOGA,INC,0,Post Graduate,19556571.0,Rs 0
Punjab,2022,Malwinder Singh,PATIALA,IND,0,Post Graduate,56762837.0,"Rs 26,60,000"
Punjab,2022,Malwinder Singh Guron,SAHNEWAL,IND,0,Post Graduate,214721748.0,Rs 0
Punjab,2022,Manbir Singh,KHARAR,IND,0,Graduate Professional,24785932.0,Rs 0
Punjab,2022,Mandeep Kaur,SUJANPUR,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,Graduate Professional,16730000.0,"Rs 32,00,000"
Punjab,2022,Mandeep Singh,SRI HARGOBINDPUR (SC),INC,0,12th Pass,686556.0,"Rs 89,237"
Punjab,2022,Mandeep Singh,DIRBA (SC),Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,8th Pass,26500.0,Rs 0
Punjab,2022,Mandeep Singh,BALLUANA (SC),IND,0,10th Pass,130100.0,Rs 0
Punjab,2022,Mandeep Singh Samra,NAKODAR,IND,0,12th Pass,12060310.0,"Rs 2,01,903"
Punjab,2022,Manga,SUJANPUR,IND,0,8th Pass,2085000.0,Rs 0
Punjab,2022,Mangal Ram,MAUR,IND,0,Illiterate,241000.0,Rs 0
Punjab,2022,Maninder Singh,MAJITHA,IND,0,12th Pass,242500.0,Rs 0
Punjab,2022,Manish Bansal,BARNALA,INC,0,Graduate Professional,437095467.0,"Rs 3,17,62,875"
Punjab,2022,Manjeet Singh Mallah,MOGA,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,10th Pass,7330657.0,Rs 0
Punjab,2022,Manjinder Singh Lalpura,KHADUR SAHIB,AAP,5,12th Pass,5727200.0,"Rs 1,00,000"
Punjab,2022,Manjit Kaur,BHADAUR (SC),IND,0,8th Pass,48432070.0,"Rs 31,12,989"
Punjab,2022,Manjit Kaur,BALLUANA (SC),IND,0,Illiterate,85000.0,"Rs 50,000"
Punjab,2022,Manjit Singh,BANGA (SC),IND,0,10th Pass,7803594.0,"Rs 9,87,000"
Punjab,2022,Manjit Singh,JAITU (SC),SAD,1,Graduate,19577615.0,"Rs 20,00,000"
Punjab,2022,Manjit Singh Bilaspur,NIHAL SINGH WALA (SC),AAP,4,Graduate,657535.0,"Rs 20,12,719"
Punjab,2022,Manjit Singh Manna,BABA BAKALA (SC),BJP,1,12th Pass,11655413.0,"Rs 21,96,991"
Punjab,2022,Manju,LUDHIANA NORTH,SP,0,Literate,1553000.0,Rs 0
Punjab,2022,Manju Rana,KAPURTHALA,AAP,0,Graduate Professional,22694879.0,Rs 0
Punjab,2022,Mann Singh,ATAM NAGAR,IND,0,8th Pass,96021.0,Rs 0
Punjab,2022,Manohar Singh,BASSI PATHANA (SC),IND,0,Post Graduate,45409329.0,"Rs 39,20,985"
Punjab,2022,Manoj Bedi,AMRITSAR NORTH,IND,0,Graduate,1791000.0,"Rs 5,20,000"
Punjab,2022,Manoj Kumar,GURU HAR SAHAI,IND,0,Not Given,480000.0,Rs 0
Punjab,2022,Manoranjan Kalia,JALANDHAR CENTRAL,BJP,1,Graduate Professional,37771105.0,Rs 0
Punjab,2022,Manpreet Singh,DERA BABA NANAK,IND,1,Post Graduate,4200000.0,Rs 0
Punjab,2022,Manpreet Singh,JALALABAD,IND,0,Graduate,5470000.0,"Rs 81,60,000"
Punjab,2022,Manpreet Singh Ayali,DAKHA,SAD,2,12th Pass,297129907.0,"Rs 32,46,913"
Punjab,2022,Manpreet Singh Badal,BATHINDA URBAN,INC,0,Graduate Professional,727006460.0,"Rs 2,77,71,150"
Punjab,2022,Mantar Singh Brar,KOTKAPURA,SAD,3,Post Graduate,83098902.0,"Rs 2,17,41,772"
Punjab,2022,Manwinder Singh Giaspura,PAYAL (SC),AAP,2,Post Graduate,9554193.0,"Rs 36,98,601"
Punjab,2022,Megh Raj,ZIRA,IND,0,Post Graduate,24175683.0,Rs 0
Punjab,2022,Mela Singh,PHILLAUR (SC),CPI(M),0,Graduate,287443.0,Rs 0
Punjab,2022,Mohammad Anwer,MALERKOTLA,Lok Insaaf Party,0,5th Pass,35000.0,Rs 0
Punjab,2022,Mohammad Jamil Ur Rehman,MALERKOTLA,AAP,0,Doctorate,6120832.0,Rs 0
Punjab,2022,Mohammad Munir,MALERKOTLA,IND,3,12th Pass,31000.0,Rs 0
Punjab,2022,Mohammad Shakeel,MALERKOTLA,IND,1,Illiterate,75000.0,Rs 0
Punjab,2022,Mohammad Yasin,MALERKOTLA,IND,1,Illiterate,50000.0,Rs 0
Punjab,2022,Mohammad Zubair,MALERKOTLA,IND,0,8th Pass,21000.0,Rs 0
Punjab,2022,Mohan Lal,BANGA (SC),BJP,0,Post Graduate,17083778.0,Rs 0
Punjab,2022,Mohan Lal Gharam Wale,SANOUR,IND,0,8th Pass,10406000.0,"Rs 6,00,000"
Punjab,2022,Mohan Singh,KHARAR,IND,0,10th Pass,2005500.0,Rs 0
Punjab,2022,Mohan Singh,GARHSHANKAR,IND,0,10th Pass,2100208.0,Rs 0
Punjab,2022,Mohan Singh,JALALABAD,INC,0,Graduate,23400000.0,Rs 0
Punjab,2022,Mohan Singh,SAHNEWAL,IND,0,8th Pass,821718.0,"Rs 24,00,000"
Punjab,2022,Mohinder Bhagat,JALANDHAR WEST (SC),BJP,1,10th Pass,49236889.0,Rs 0
Punjab,2022,Mohinder Kumar,GARHSHANKAR,CPI(M),1,8th Pass,5328656.0,"Rs 1,07,112"
Punjab,2022,Mohinder Kumar Rinwa,ABOHAR,SAD,0,Graduate Professional,126865302.0,"Rs 20,29,045"
Punjab,2022,Mohinder Pal Singh,PATIALA RURAL,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1,Post Graduate,8385249.0,Rs 0
Punjab,2022,Mohinder Singh,MALERKOTLA,IND,0,10th Pass,41681000.0,Rs 0
Punjab,2022,Mohinder Singh Sandhar,SHAM CHAURASI (SC),BSP,0,Others,20573397.0,"Rs 19,90,324"
Punjab,2022,Mohinderpal Singh,ATAM NAGAR,SP,0,10th Pass,2528000.0,Rs 0
Punjab,2022,Mohit Mohindra,PATIALA RURAL,INC,0,Graduate Professional,21262819.0,"Rs 42,98,310"
Punjab,2022,Mohnit Singh,QADIAN,IND,0,12th Pass,10787500.0,Rs 0
Punjab,2022,Morda Singh,FIROZPUR RURAL (SC),IND,1,Graduate Professional,665253.0,"Rs 57,344"
Punjab,2022,Moris,AMRITSAR NORTH,Bahujan Mukti Party,0,10th Pass,71000.0,Rs 0
Punjab,2022,Mukhtar Singh,SRI HARGOBINDPUR (SC),Peoples Party of India (Democratic),1,5th Pass,82101.0,Rs 0
Punjab,2022,Mukhtiar Singh,SULTANPUR LODHI,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,10th Pass,23440175.0,"Rs 4,00,000"
Punjab,2022,Mulkh Raj Jakhu,PHILLAUR (SC),Peoples Party of India (Democratic),0,10th Pass,103000.0,"Rs 10,000"
Punjab,2022,Munish Kumar,BHOA (SC),Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,Others,2100.0,Rs 0
Punjab,2022,N. K. Sharma,DERA BASSI,SAD,4,Graduate,237125284.0,"Rs 9,89,55,264"
Punjab,2022,Nachhatar Pal,NAWAN SHAHR,BSP,0,12th Pass,12420711.0,Rs 0
Punjab,2022,Naginder Singh,FAZILKA,IND,0,12th Pass,5584609.0,"Rs 2,14,802"
Punjab,2022,Naresh Kataria,ZIRA,AAP,2,10th Pass,39342139.0,"Rs 13,38,102"
Punjab,2022,Naresh Kumar,ZIRA,IND,0,12th Pass,38000.0,Rs 0
Punjab,2022,Naresh Puri,SUJANPUR,INC,0,Graduate,358353465.0,Rs 0
Punjab,2022,Narinder,SHUTRANA (SC),IND,0,Literate,70000.0,Rs 0
Punjab,2022,Narinder Kaur Bharaj,SANGRUR,AAP,1,Graduate Professional,24409.0,Rs 0
Punjab,2022,Narinder Kumar,JALANDHAR CENTRAL,IND,6,10th Pass,2190000.0,Rs 0
Punjab,2022,Narinder Pal Singh Chandi,SHAHKOT,BJP,1,Graduate,23018179.0,"Rs 7,50,000"
Punjab,2022,Narinder Pal Singh Sawna,FAZILKA,AAP,0,Others,18370.0,"Rs 3,01,079"
Punjab,2022,Narinder Singh,KAPURTHALA,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,8th Pass,63758891.0,"Rs 91,40,412"
Punjab,2022,Narinder Singh,DHURI,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1,12th Pass,17725000.0,Rs 0
Punjab,2022,Narinder Singh,FAZILKA,IND,0,Graduate,2815100.0,Rs 0
Punjab,2022,Naseeb Kaur,FIROZPUR RURAL (SC),Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,Illiterate,20000.0,Rs 0
Punjab,2022,Natha Singh,BABA BAKALA (SC),Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1,Literate,283000.0,Rs 0
Punjab,2022,Naunihal Singh,PATIALA,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1,8th Pass,25728077.0,"Rs 62,27,228"
Punjab,2022,Navdeep Sangha,MOGA,IND,0,Graduate,8941060.0,"Rs 25,00,000"
Punjab,2022,Navjot Singh Sidhu,AMRITSAR EAST,INC,1,Graduate,446518381.0,Rs 0
Punjab,2022,Navreet Singh Hundal,TARN TARAN,BJP,0,Graduate,21175784.0,"Rs 14,50,000"
Punjab,2022,Navtej Singh Cheema,SULTANPUR LODHI,INC,0,Graduate,44353711.0,"Rs 1,26,28,177"
Punjab,2022,Nawab Ali,FATEHGARH SAHIB,IND,0,8th Pass,2300000.0,Rs 0
Punjab,2022,Neelam,JALANDHAR WEST (SC),IND,0,5th Pass,30000.0,Rs 0
Punjab,2022,Neena Mittal,RAJPURA,AAP,1,Graduate,98976869.0,"Rs 2,87,11,653"
Punjab,2022,Neetu,DAKHA,IND,1,Literate,30000.0,Rs 0
Punjab,2022,Nimisha Mehta,GARHSHANKAR,BJP,1,Post Graduate,34332671.0,"Rs 7,90,596"
Punjab,2022,Nusrat Ali Khan,MALERKOTLA,SAD,1,Graduate,11445300.0,"Rs 3,72,568"
Punjab,2022,Nutan Kumar,ANANDPUR SAHIB,BSP,0,10th Pass,46733182.0,"Rs 2,86,02,151"
Punjab,2022,Om Parkash Soni,AMRITSAR CENTRAL,INC,0,12th Pass,279895378.0,"Rs 11,73,712"
Punjab,2022,Onkar Singh,AMRITSAR CENTRAL,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),0,10th Pass,15000.0,Rs 0
